##########################################################################################
### MCD_v6.1 with Martian Year 24 scenario.
### Latitude 83.8N. Longitude 235.0E. Local time 12.0h
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Pressure (Pa)
### Line 1 is height above surface (m)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-07T22:15:20.158628
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.47059e+03    2.94118e+03    4.41176e+03    5.88235e+03    7.35294e+03    8.82353e+03    1.02941e+04    1.17647e+04    1.32353e+04    1.47059e+04    1.61765e+04    1.76471e+04    1.91176e+04    2.05882e+04    2.20588e+04    2.35294e+04    2.50000e+04    2.64706e+04    2.79412e+04    2.94118e+04    3.08824e+04    3.23529e+04    3.38235e+04    3.52941e+04    3.67647e+04    3.82353e+04    3.97059e+04    4.11765e+04    4.26471e+04    4.41176e+04    4.55882e+04    4.70588e+04    4.85294e+04    5.00000e+04
-----------------------------------
+000 ||    8.42660e+02    6.95506e+02    5.73500e+02    4.73151e+02    3.91194e+02    3.23869e+02    2.67990e+02    2.21369e+02    1.82461e+02    1.50058e+02    1.23075e+02    1.00720e+02    8.22349e+01    6.69951e+01    5.44827e+01    4.42377e+01    3.58716e+01    2.90574e+01    2.35213e+01    1.90341e+01    1.54043e+01    1.24726e+01    1.01138e+01    8.21381e+00    6.68142e+00    5.45102e+00    4.46042e+00    3.65892e+00    3.01228e+00    2.48968e+00    2.06150e+00    1.71627e+00    1.42977e+00    1.19711e+00    1.00328e+00
+015 ||    8.41220e+02    6.93864e+02    5.72072e+02    4.72739e+02    3.92904e+02    3.27932e+02    2.73800e+02    2.28119e+02    1.89508e+02    1.56917e+02    1.29574e+02    1.06693e+02    8.76604e+01    7.18803e+01    5.88337e+01    4.80852e+01    3.92606e+01    3.20349e+01    2.61327e+01    2.13228e+01    1.74122e+01    1.42358e+01    1.16547e+01    9.55930e+00    7.86257e+00    6.47847e+00    5.35234e+00    4.43632e+00    3.68404e+00    3.06918e+00    2.56341e+00    2.14524e+00    1.80078e+00    1.51396e+00    1.27560e+00
+030 ||    8.80771e+02    7.31520e+02    6.10775e+02    5.12497e+02    4.32795e+02    3.66889e+02    3.11249e+02    2.63662e+02    2.22842e+02    1.87774e+02    1.57808e+02    1.32218e+02    1.10476e+02    9.20752e+01    7.65546e+01    6.35078e+01    5.25788e+01    4.34555e+01    3.58651e+01    2.95702e+01    2.43644e+01    2.00693e+01    1.65306e+01    1.36243e+01    1.12378e+01    9.27548e+00    7.67206e+00    6.35303e+00    5.26877e+00    4.38083e+00    3.64739e+00    3.04343e+00    2.54467e+00    2.13053e+00    1.78819e+00
+045 ||    9.18775e+02    7.67836e+02    6.48376e+02    5.51636e+02    4.72724e+02    4.06610e+02    3.50040e+02    3.01040e+02    2.58437e+02    2.21306e+02    1.89054e+02    1.61068e+02    1.36811e+02    1.15887e+02    9.78916e+01    8.24670e+01    6.92936e+01    5.80847e+01    4.85833e+01    4.05586e+01    3.38044e+01    2.81357e+01    2.33866e+01    1.94266e+01    1.61305e+01    1.33900e+01    1.11178e+01    9.23294e+00    7.67469e+00    6.38349e+00    5.31411e+00    4.43056e+00    3.69686e+00    3.08956e+00    2.58508e+00
+060 ||    9.19703e+02    7.75488e+02    6.59880e+02    5.64302e+02    4.85053e+02    4.18633e+02    3.62167e+02    3.13257e+02    2.70498e+02    2.33103e+02    2.00325e+02    1.71706e+02    1.46774e+02    1.25105e+02    1.06322e+02    9.00941e+01    7.61224e+01    6.41396e+01    5.39040e+01    4.51964e+01    3.78179e+01    3.15890e+01    2.63481e+01    2.19501e+01    1.82639e+01    1.51900e+01    1.26293e+01    1.04995e+01    8.73072e+00    7.26229e+00    6.04511e+00    5.03417e+00    4.19727e+00    3.50268e+00    2.92537e+00
+075 ||    9.01589e+02    7.67175e+02    6.58150e+02    5.66442e+02    4.88794e+02    4.23369e+02    3.67952e+02    3.20022e+02    2.77939e+02    2.40884e+02    2.08293e+02    1.79626e+02    1.54446e+02    1.32412e+02    1.13183e+02    9.64529e+01    8.19462e+01    6.94154e+01    5.86354e+01    4.94003e+01    4.15216e+01    3.48236e+01    2.91397e+01    2.43467e+01    2.03177e+01    1.69377e+01    1.41056e+01    1.17439e+01    9.77477e+00    8.13617e+00    6.77266e+00    5.64003e+00    4.69893e+00    3.91659e+00    3.26851e+00
+090 ||    8.54480e+02    7.37256e+02    6.38629e+02    5.53762e+02    4.80429e+02    4.17305e+02    3.63010e+02    3.15696e+02    2.74117e+02    2.37424e+02    2.05114e+02    1.76729e+02    1.51834e+02    1.30013e+02    1.10985e+02    9.44428e+01    8.01102e+01    6.77397e+01    5.71082e+01    4.80127e+01    4.02672e+01    3.36951e+01    2.81375e+01    2.34634e+01    1.95447e+01    1.62670e+01    1.35282e+01    1.12496e+01    9.35397e+00    7.78082e+00    6.47419e+00    5.39010e+00    4.49188e+00    3.74561e+00    3.12791e+00
+105 ||    8.00130e+02    7.01263e+02    6.14300e+02    5.37437e+02    4.69433e+02    4.09518e+02    3.56938e+02    3.10578e+02    2.69553e+02    2.33387e+02    2.01439e+02    1.73360e+02    1.48752e+02    1.27242e+02    1.08467e+02    9.21483e+01    7.80228e+01    6.58428e+01    5.53872e+01    4.64565e+01    3.88670e+01    3.24439e+01    2.70316e+01    2.24935e+01    1.87005e+01    1.55373e+01    1.29038e+01    1.07178e+01    8.90377e+00    7.40167e+00    6.15744e+00    5.12526e+00    4.27315e+00    3.56606e+00    2.97962e+00
