##########################################################################################
### MCD_v6.1 with Martian Year 27 scenario.
### Latitude 83.8N. Longitude 235.0E. Local time 12.0h
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Pressure (Pa)
### Line 1 is height above surface (m)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-07T22:15:47.820392
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.47059e+03    2.94118e+03    4.41176e+03    5.88235e+03    7.35294e+03    8.82353e+03    1.02941e+04    1.17647e+04    1.32353e+04    1.47059e+04    1.61765e+04    1.76471e+04    1.91176e+04    2.05882e+04    2.20588e+04    2.35294e+04    2.50000e+04    2.64706e+04    2.79412e+04    2.94118e+04    3.08824e+04    3.23529e+04    3.38235e+04    3.52941e+04    3.67647e+04    3.82353e+04    3.97059e+04    4.11765e+04    4.26471e+04    4.41176e+04    4.55882e+04    4.70588e+04    4.85294e+04    5.00000e+04
-----------------------------------
+000 ||    8.36683e+02    6.90474e+02    5.69305e+02    4.68971e+02    3.86313e+02    3.18698e+02    2.63227e+02    2.17353e+02    1.79248e+02    1.47563e+02    1.21161e+02    9.92540e+01    8.11069e+01    6.61196e+01    5.37995e+01    4.37027e+01    3.54517e+01    2.87271e+01    2.32609e+01    1.88282e+01    1.52410e+01    1.23422e+01    1.00094e+01    8.13061e+00    6.61576e+00    5.39915e+00    4.42113e+00    3.62974e+00    2.99046e+00    2.47402e+00    2.05007e+00    1.70850e+00    1.42450e+00    1.19400e+00    1.00167e+00
+015 ||    8.37778e+02    6.91103e+02    5.69644e+02    4.69171e+02    3.87036e+02    3.20785e+02    2.66898e+02    2.22181e+02    1.84678e+02    1.53111e+02    1.26586e+02    1.04346e+02    8.58051e+01    7.04045e+01    5.76522e+01    4.71395e+01    3.85026e+01    3.14265e+01    2.56433e+01    2.09272e+01    1.70914e+01    1.39748e+01    1.14422e+01    9.38398e+00    7.71895e+00    6.36103e+00    5.25411e+00    4.35570e+00    3.61795e+00    3.01367e+00    2.51795e+00    2.10707e+00    1.76959e+00    1.48781e+00    1.25428e+00
+030 ||    8.77520e+02    7.26809e+02    6.02064e+02    4.98783e+02    4.15137e+02    3.48623e+02    2.94612e+02    2.49394e+02    2.10876e+02    1.77957e+02    1.49784e+02    1.25735e+02    1.05285e+02    8.79436e+01    7.32844e+01    6.09328e+01    5.05611e+01    4.18819e+01    3.46436e+01    2.86265e+01    2.36388e+01    1.95140e+01    1.61080e+01    1.33021e+01    1.09937e+01    9.09174e+00    7.53198e+00    6.24780e+00    5.18878e+00    4.32073e+00    3.60240e+00    3.00911e+00    2.51889e+00    2.11081e+00    1.77323e+00
+045 ||    9.15539e+02    7.61090e+02    6.33333e+02    5.27414e+02    4.42193e+02    3.75464e+02    3.21796e+02    2.76560e+02    2.37574e+02    2.03739e+02    1.74312e+02    1.48802e+02    1.26728e+02    1.07669e+02    9.12503e+01    7.71434e+01    6.50584e+01    5.47396e+01    4.59601e+01    3.85169e+01    3.22285e+01    2.69320e+01    2.24780e+01    1.87448e+01    1.56255e+01    1.30209e+01    1.08513e+01    9.04455e+00    7.54304e+00    6.29459e+00    5.25588e+00    4.39433e+00    3.67629e+00    3.07935e+00    2.58185e+00
+060 ||    9.14661e+02    7.66135e+02    6.43342e+02    5.40742e+02    4.57207e+02    3.91108e+02    3.37331e+02    2.91818e+02    2.52393e+02    2.17953e+02    1.87852e+02    1.61552e+02    1.38601e+02    1.18581e+02    1.01188e+02    8.61137e+01    7.30893e+01    6.18728e+01    5.22417e+01    4.39944e+01    3.69684e+01    3.10064e+01    2.59654e+01    2.17152e+01    1.81344e+01    1.51353e+01    1.26261e+01    1.05280e+01    8.77870e+00    7.32037e+00    6.10629e+00    5.09465e+00    4.25395e+00    3.55382e+00    2.97078e+00
+075 ||    8.94796e+02    7.55286e+02    6.40096e+02    5.43188e+02    4.63806e+02    4.00336e+02    3.48105e+02    3.03264e+02    2.64084e+02    2.29673e+02    1.99369e+02    1.72675e+02    1.49201e+02    1.28584e+02    1.10509e+02    9.46984e+01    8.09097e+01    6.89249e+01    5.85465e+01    4.95938e+01    4.19010e+01    3.52980e+01    2.96674e+01    2.48904e+01    2.08518e+01    1.74398e+01    1.45705e+01    1.21658e+01    1.01494e+01    8.46457e+00    7.05748e+00    5.88323e+00    4.90447e+00    4.08914e+00    3.41075e+00
+090 ||    8.52496e+02    7.31939e+02    6.29600e+02    5.41455e+02    4.66126e+02    4.02814e+02    3.49331e+02    3.03344e+02    2.63299e+02    2.28266e+02    1.97594e+02    1.70722e+02    1.47161e+02    1.26559e+02    1.08576e+02    9.29122e+01    7.93033e+01    6.75146e+01    5.73348e+01    4.85728e+01    4.10520e+01    3.46067e+01    2.91173e+01    2.44588e+01    2.05175e+01    1.71835e+01    1.43775e+01    1.20224e+01    1.00450e+01    8.39055e+00    7.00692e+00    5.85070e+00    4.88559e+00    4.08053e+00    3.40974e+00
+105 ||    8.03354e+02    7.02815e+02    6.14619e+02    5.36747e+02    4.67759e+02    4.06522e+02    3.52449e+02    3.05153e+02    2.63950e+02    2.28061e+02    1.96767e+02    1.69503e+02    1.45753e+02    1.25065e+02    1.07080e+02    9.14852e+01    7.79945e+01    6.63525e+01    5.63314e+01    4.77277e+01    4.03468e+01    3.40423e+01    2.86751e+01    2.41190e+01    2.02616e+01    1.69932e+01    1.42404e+01    1.19261e+01    9.98008e+00    8.34958e+00    6.98390e+00    5.84113e+00    4.88586e+00    4.08792e+00    3.42207e+00
