##########################################################################################
### MCD_v6.1 with Martian Year 28 scenario.
### Latitude 83.8N. Longitude 235.0E. Altitude 0.0 m ALS.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Daily mean dust column visible optical depth above surface
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-07T23:21:43.153301
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+000 ||    9.86159e-02    9.85181e-02    9.84467e-02    9.84286e-02    9.84182e-02    9.84235e-02    9.84349e-02    9.84588e-02    9.85015e-02    9.85820e-02    9.86601e-02    9.87335e-02    9.87947e-02    9.88313e-02    9.88788e-02    9.89484e-02    9.89879e-02    9.89675e-02    9.89509e-02    9.89421e-02    9.89200e-02    9.88711e-02    9.88068e-02    9.87119e-02    9.86159e-02
+015 ||    1.38998e-01    1.38866e-01    1.38749e-01    1.38660e-01    1.38596e-01    1.38581e-01    1.38576e-01    1.38588e-01    1.38645e-01    1.38790e-01    1.38924e-01    1.39033e-01    1.39135e-01    1.39223e-01    1.39308e-01    1.39387e-01    1.39432e-01    1.39407e-01    1.39393e-01    1.39400e-01    1.39390e-01    1.39345e-01    1.39269e-01    1.39133e-01    1.38998e-01
+030 ||    3.12290e-01    3.12077e-01    3.11887e-01    3.11745e-01    3.11660e-01    3.11690e-01    3.11723e-01    3.11761e-01    3.11881e-01    3.12162e-01    3.12400e-01    3.12551e-01    3.12682e-01    3.12771e-01    3.12857e-01    3.12937e-01    3.12969e-01    3.12909e-01    3.12875e-01    3.12896e-01    3.12893e-01    3.12840e-01    3.12731e-01    3.12509e-01    3.12290e-01
+045 ||    3.09405e-01    3.09269e-01    3.09148e-01    3.09060e-01    3.09030e-01    3.09116e-01    3.09189e-01    3.09238e-01    3.09350e-01    3.09585e-01    3.09764e-01    3.09830e-01    3.09870e-01    3.09858e-01    3.09847e-01    3.09837e-01    3.09809e-01    3.09745e-01    3.09710e-01    3.09734e-01    3.09748e-01    3.09740e-01    3.09688e-01    3.09546e-01    3.09405e-01
+060 ||    2.77987e-01    2.77863e-01    2.77758e-01    2.77694e-01    2.77687e-01    2.77793e-01    2.77884e-01    2.77942e-01    2.78029e-01    2.78173e-01    2.78270e-01    2.78275e-01    2.78251e-01    2.78168e-01    2.78084e-01    2.77999e-01    2.78011e-01    2.78218e-01    2.78354e-01    2.78352e-01    2.78334e-01    2.78283e-01    2.78213e-01    2.78103e-01    2.77987e-01
+075 ||    2.74263e-01    2.74131e-01    2.74027e-01    2.73974e-01    2.73984e-01    2.74119e-01    2.74233e-01    2.74310e-01    2.74387e-01    2.74467e-01    2.74507e-01    2.74467e-01    2.74390e-01    2.74241e-01    2.74090e-01    2.73932e-01    2.73982e-01    2.74448e-01    2.74749e-01    2.74719e-01    2.74666e-01    2.74568e-01    2.74469e-01    2.74372e-01    2.74263e-01
+090 ||    5.65188e-01    5.65012e-01    5.64884e-01    5.64853e-01    5.64889e-01    5.65060e-01    5.65211e-01    5.65323e-01    5.65518e-01    5.65877e-01    5.66171e-01    5.66333e-01    5.66380e-01    5.66197e-01    5.65986e-01    5.65717e-01    5.65753e-01    5.66397e-01    5.66764e-01    5.66577e-01    5.66329e-01    5.65962e-01    5.65639e-01    5.65403e-01    5.65188e-01
+105 ||    1.63015e-01    1.62999e-01    1.62994e-01    1.63011e-01    1.63028e-01    1.63043e-01    1.63059e-01    1.63074e-01    1.63137e-01    1.63298e-01    1.63445e-01    1.63564e-01    1.63637e-01    1.63618e-01    1.63585e-01    1.63524e-01    1.63512e-01    1.63598e-01    1.63626e-01    1.63535e-01    1.63423e-01    1.63269e-01    1.63142e-01    1.63069e-01    1.63015e-01
