##########################################################################################
### MCD_v6.1 with Martian Year 29 scenario.
### Latitude 83.8N. Longitude 235.0E. Altitude 0.0 m ALS.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Daily mean dust column visible optical depth above surface
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-07T23:22:24.256397
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+000 ||    1.38499e-01    1.38325e-01    1.38197e-01    1.38161e-01    1.38151e-01    1.38196e-01    1.38246e-01    1.38308e-01    1.38390e-01    1.38514e-01    1.38633e-01    1.38747e-01    1.38850e-01    1.38932e-01    1.39025e-01    1.39140e-01    1.39196e-01    1.39139e-01    1.39088e-01    1.39054e-01    1.39009e-01    1.38943e-01    1.38842e-01    1.38671e-01    1.38499e-01
+015 ||    1.52994e-01    1.52796e-01    1.52638e-01    1.52560e-01    1.52517e-01    1.52546e-01    1.52586e-01    1.52651e-01    1.52764e-01    1.52974e-01    1.53183e-01    1.53389e-01    1.53578e-01    1.53731e-01    1.53867e-01    1.53970e-01    1.53978e-01    1.53796e-01    1.53671e-01    1.53662e-01    1.53626e-01    1.53536e-01    1.53407e-01    1.53199e-01    1.52994e-01
+030 ||    3.11186e-01    3.10875e-01    3.10607e-01    3.10425e-01    3.10307e-01    3.10316e-01    3.10325e-01    3.10336e-01    3.10427e-01    3.10677e-01    3.10919e-01    3.11145e-01    3.11373e-01    3.11604e-01    3.11826e-01    3.12028e-01    3.12130e-01    3.12031e-01    3.11981e-01    3.12030e-01    3.12035e-01    3.11954e-01    3.11799e-01    3.11493e-01    3.11186e-01
+045 ||    4.03100e-01    4.02808e-01    4.02525e-01    4.02261e-01    4.02069e-01    4.02022e-01    4.01947e-01    4.01816e-01    4.01766e-01    4.01878e-01    4.01972e-01    4.02033e-01    4.02142e-01    4.02347e-01    4.02568e-01    4.02821e-01    4.03056e-01    4.03254e-01    4.03434e-01    4.03577e-01    4.03678e-01    4.03696e-01    4.03622e-01    4.03367e-01    4.03100e-01
+060 ||    2.97681e-01    2.97442e-01    2.97223e-01    2.97047e-01    2.96923e-01    2.96902e-01    2.96872e-01    2.96824e-01    2.96799e-01    2.96819e-01    2.96842e-01    2.96867e-01    2.96918e-01    2.97018e-01    2.97121e-01    2.97227e-01    2.97416e-01    2.97768e-01    2.98051e-01    2.98197e-01    2.98284e-01    2.98254e-01    2.98156e-01    2.97919e-01    2.97681e-01
+075 ||    4.15708e-01    4.15334e-01    4.15011e-01    4.14789e-01    4.14639e-01    4.14632e-01    4.14630e-01    4.14641e-01    4.14632e-01    4.14585e-01    4.14561e-01    4.14580e-01    4.14617e-01    4.14687e-01    4.14744e-01    4.14774e-01    4.15054e-01    4.15834e-01    4.16438e-01    4.16691e-01    4.16823e-01    4.16714e-01    4.16506e-01    4.16102e-01    4.15708e-01
+090 ||    4.11180e-01    4.10892e-01    4.10659e-01    4.10534e-01    4.10458e-01    4.10476e-01    4.10545e-01    4.10712e-01    4.10851e-01    4.10932e-01    4.11022e-01    4.11129e-01    4.11201e-01    4.11201e-01    4.11179e-01    4.11115e-01    4.11253e-01    4.11794e-01    4.12200e-01    4.12337e-01    4.12367e-01    4.12181e-01    4.11927e-01    4.11536e-01    4.11180e-01
+105 ||    4.36262e-01    4.36052e-01    4.35905e-01    4.35881e-01    4.35880e-01    4.35925e-01    4.36070e-01    4.36416e-01    4.36720e-01    4.36938e-01    4.37151e-01    4.37354e-01    4.37462e-01    4.37378e-01    4.37265e-01    4.37093e-01    4.37087e-01    4.37410e-01    4.37634e-01    4.37661e-01    4.37587e-01    4.37312e-01    4.36995e-01    4.36597e-01    4.36262e-01
