##########################################################################################
### MCD_v6.1 with Martian Year 34 scenario.
### Latitude 83.8N. Longitude 235.0E. Local time 12.0h
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Pressure (Pa)
### Line 1 is height above surface (m)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-07T22:17:03.260667
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.47059e+03    2.94118e+03    4.41176e+03    5.88235e+03    7.35294e+03    8.82353e+03    1.02941e+04    1.17647e+04    1.32353e+04    1.47059e+04    1.61765e+04    1.76471e+04    1.91176e+04    2.05882e+04    2.20588e+04    2.35294e+04    2.50000e+04    2.64706e+04    2.79412e+04    2.94118e+04    3.08824e+04    3.23529e+04    3.38235e+04    3.52941e+04    3.67647e+04    3.82353e+04    3.97059e+04    4.11765e+04    4.26471e+04    4.41176e+04    4.55882e+04    4.70588e+04    4.85294e+04    5.00000e+04
-----------------------------------
+000 ||    8.14653e+02    6.72189e+02    5.54271e+02    4.57540e+02    3.78853e+02    3.14272e+02    2.60575e+02    2.15635e+02    1.77996e+02    1.46552e+02    1.20300e+02    9.85184e+01    8.04898e+01    6.56123e+01    5.33878e+01    4.33715e+01    3.51874e+01    2.85187e+01    2.30994e+01    1.87067e+01    1.51537e+01    1.22844e+01    9.97950e+00    8.12450e+00    6.62849e+00    5.42758e+00    4.46005e+00    3.67459e+00    3.03945e+00    2.52321e+00    2.09915e+00    1.75451e+00    1.46823e+00    1.23345e+00    1.03806e+00
+015 ||    8.33195e+02    6.87256e+02    5.66817e+02    4.69057e+02    3.90964e+02    3.27291e+02    2.73975e+02    2.28808e+02    1.90510e+02    1.58052e+02    1.30753e+02    1.07824e+02    8.87013e+01    7.28094e+01    5.96468e+01    4.87781e+01    3.98376e+01    3.25078e+01    2.65149e+01    2.16286e+01    1.76535e+01    1.44237e+01    1.17990e+01    9.67077e+00    7.94617e+00    6.54046e+00    5.39862e+00    4.46958e+00    3.70743e+00    3.08550e+00    2.57403e+00    2.15181e+00    1.80416e+00    1.51510e+00    1.27511e+00
+030 ||    8.70251e+02    7.20199e+02    5.96860e+02    4.97012e+02    4.18217e+02    3.54454e+02    3.00925e+02    2.55169e+02    2.15869e+02    1.82135e+02    1.53262e+02    1.28577e+02    1.07589e+02    8.97984e+01    7.47654e+01    6.21053e+01    5.14809e+01    4.25969e+01    3.51946e+01    2.90476e+01    2.39578e+01    1.97534e+01    1.62857e+01    1.34332e+01    1.10892e+01    9.16001e+00    7.58079e+00    6.28162e+00    5.21193e+00    4.33592e+00    3.61182e+00    3.01456e+00    2.52146e+00    2.11140e+00    1.77253e+00
+045 ||    9.05726e+02    7.51847e+02    6.25846e+02    5.23969e+02    4.44480e+02    3.80894e+02    3.27514e+02    2.81552e+02    2.41665e+02    2.07044e+02    1.76949e+02    1.50862e+02    1.28302e+02    1.08833e+02    9.20740e+01    7.76908e+01    6.53884e+01    5.49043e+01    4.60033e+01    3.84744e+01    3.21282e+01    2.67953e+01    2.23218e+01    1.85801e+01    1.54606e+01    1.28617e+01    1.07019e+01    8.90704e+00    7.41805e+00    6.18309e+00    5.15659e+00    4.30779e+00    3.60141e+00    3.01443e+00    2.52658e+00
+060 ||    8.99307e+02    7.55383e+02    6.36596e+02    5.37469e+02    4.56143e+02    3.90154e+02    3.35581e+02    2.89255e+02    2.49302e+02    2.14576e+02    1.84339e+02    1.58002e+02    1.35050e+02    1.15130e+02    9.78875e+01    8.30088e+01    7.02131e+01    5.92480e+01    4.98858e+01    4.19205e+01    3.51565e+01    2.94358e+01    2.46154e+01    2.05639e+01    1.71625e+01    1.43142e+01    1.19361e+01    9.95176e+00    8.29960e+00    6.92279e+00    5.77927e+00    4.82680e+00    4.03430e+00    3.37548e+00    2.82531e+00
+075 ||    8.74668e+02    7.43680e+02    6.34918e+02    5.41557e+02    4.61320e+02    3.94142e+02    3.38993e+02    2.92842e+02    2.53320e+02    2.19029e+02    1.89070e+02    1.62851e+02    1.39917e+02    1.19894e+02    1.02455e+02    8.73140e+01    7.42135e+01    6.29206e+01    5.32224e+01    4.49238e+01    3.78472e+01    3.18316e+01    2.67327e+01    2.24110e+01    1.87658e+01    1.57009e+01    1.31248e+01    1.09664e+01    9.16139e+00    7.65325e+00    6.39432e+00    5.34363e+00    4.46783e+00    3.73664e+00    3.12741e+00
+090 ||    8.40354e+02    7.25278e+02    6.27138e+02    5.41688e+02    4.67105e+02    4.02629e+02    3.47758e+02    3.00898e+02    2.60441e+02    2.25227e+02    1.94441e+02    1.67431e+02    1.43775e+02    1.23120e+02    1.05131e+02    8.95134e+01    7.59983e+01    6.43455e+01    5.43376e+01    4.57772e+01    3.84837e+01    3.22924e+01    2.70481e+01    2.26205e+01    1.88990e+01    1.57777e+01    1.31616e+01    1.09769e+01    9.15398e+00    7.63563e+00    6.37089e+00    5.31773e+00    4.44233e+00    3.71277e+00    3.10632e+00
+105 ||    7.98813e+02    7.00765e+02    6.14398e+02    5.37946e+02    4.70180e+02    4.10112e+02    3.56970e+02    3.10147e+02    2.68936e+02    2.32797e+02    2.00988e+02    1.73078e+02    1.48622e+02    1.27243e+02    1.08585e+02    9.23782e+01    7.83519e+01    6.62548e+01    5.58626e+01    4.69735e+01    3.94041e+01    3.29756e+01    2.75479e+01    2.29832e+01    1.91563e+01    1.59549e+01    1.32811e+01    1.10553e+01    9.20254e+00    7.66451e+00    6.38606e+00    5.32406e+00    4.44367e+00    3.71124e+00    3.10394e+00
