##########################################################################################
### MCD_v6.1 with Martian Year 35 scenario.
### Latitude 83.8N. Longitude 235.0E. Local time 12.0h
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Pressure (Pa)
### Line 1 is height above surface (m)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-07T22:17:04.046758
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.47059e+03    2.94118e+03    4.41176e+03    5.88235e+03    7.35294e+03    8.82353e+03    1.02941e+04    1.17647e+04    1.32353e+04    1.47059e+04    1.61765e+04    1.76471e+04    1.91176e+04    2.05882e+04    2.20588e+04    2.35294e+04    2.50000e+04    2.64706e+04    2.79412e+04    2.94118e+04    3.08824e+04    3.23529e+04    3.38235e+04    3.52941e+04    3.67647e+04    3.82353e+04    3.97059e+04    4.11765e+04    4.26471e+04    4.41176e+04    4.55882e+04    4.70588e+04    4.85294e+04    5.00000e+04
-----------------------------------
+000 ||    8.38286e+02    6.91878e+02    5.70392e+02    4.69803e+02    3.86390e+02    3.17480e+02    2.60914e+02    2.14653e+02    1.76686e+02    1.45356e+02    1.19368e+02    9.78309e+01    7.99909e+01    6.52366e+01    5.30865e+01    4.31124e+01    3.49508e+01    2.82928e+01    2.28771e+01    1.84841e+01    1.49292e+01    1.20578e+01    9.74656e+00    7.88909e+00    6.39534e+00    5.19451e+00    4.23463e+00    3.46158e+00    2.83582e+00    2.33657e+00    1.92848e+00    1.59965e+00    1.32908e+00    1.10999e+00    9.27017e-01
+015 ||    8.18115e+02    6.74730e+02    5.56174e+02    4.58087e+02    3.76819e+02    3.09912e+02    2.55488e+02    2.11482e+02    1.75555e+02    1.45824e+02    1.20967e+02    1.00096e+02    8.25918e+01    6.79442e+01    5.57223e+01    4.55844e+01    3.72200e+01    3.03491e+01    2.47267e+01    2.01404e+01    1.64118e+01    1.33872e+01    1.09348e+01    8.94437e+00    7.33618e+00    6.03101e+00    4.96791e+00    4.10536e+00    3.40257e+00    2.82435e+00    2.35550e+00    1.96605e+00    1.64810e+00    1.38177e+00    1.16420e+00
+030 ||    8.43205e+02    6.97016e+02    5.76398e+02    4.76474e+02    3.93640e+02    3.25498e+02    2.70212e+02    2.25615e+02    1.89264e+02    1.59099e+02    1.33706e+02    1.12192e+02    9.39081e+01    7.83781e+01    6.52400e+01    5.41670e+01    4.48738e+01    3.71074e+01    3.06430e+01    2.52810e+01    2.08463e+01    1.71912e+01    1.41848e+01    1.17128e+01    9.68536e+00    8.02371e+00    6.65546e+00    5.53519e+00    4.61326e+00    3.85029e+00    3.22565e+00    2.70529e+00    2.27569e+00    1.91685e+00    1.61927e+00
+045 ||    8.66625e+02    7.17930e+02    5.95506e+02    4.93949e+02    4.09702e+02    3.40438e+02    2.84353e+02    2.39237e+02    2.02671e+02    1.72225e+02    1.46486e+02    1.24483e+02    1.05595e+02    8.93699e+01    7.54519e+01    6.35454e+01    5.33951e+01    4.47749e+01    3.74819e+01    3.13340e+01    2.61676e+01    2.18357e+01    1.82190e+01    1.52035e+01    1.26925e+01    1.06090e+01    8.87408e+00    7.43619e+00    6.24072e+00    5.24404e+00    4.41849e+00    3.72654e+00    3.15104e+00    2.66768e+00    2.26331e+00
+060 ||    8.82327e+02    7.34733e+02    6.13483e+02    5.12363e+02    4.27792e+02    3.57448e+02    3.00107e+02    2.54071e+02    2.16663e+02    1.85607e+02    1.59168e+02    1.36423e+02    1.16761e+02    9.97359e+01    8.50009e+01    7.22709e+01    6.13027e+01    5.18829e+01    4.38218e+01    3.69481e+01    3.11071e+01    2.61588e+01    2.19724e+01    1.84476e+01    1.54850e+01    1.29978e+01    1.09149e+01    9.16791e+00    7.70984e+00    6.48714e+00    5.46432e+00    4.60821e+00    3.88867e+00    3.28758e+00    2.78032e+00
+075 ||    8.79547e+02    7.36151e+02    6.18673e+02    5.20189e+02    4.37192e+02    3.67516e+02    3.10340e+02    2.64273e+02    2.27108e+02    1.96073e+02    1.69530e+02    1.46508e+02    1.26444e+02    1.08939e+02    9.36708e+01    8.03715e+01    6.88100e+01    5.87842e+01    5.01073e+01    4.26144e+01    3.61775e+01    3.06665e+01    2.59623e+01    2.19488e+01    1.85408e+01    1.56545e+01    1.32104e+01    1.11466e+01    9.40456e+00    7.93645e+00    6.69818e+00    5.65555e+00    4.77651e+00    4.03547e+00    3.41113e+00
+090 ||    8.37578e+02    7.09513e+02    6.02585e+02    5.11519e+02    4.33686e+02    3.67971e+02    3.13463e+02    2.68368e+02    2.30739e+02    1.99068e+02    1.71913e+02    1.48409e+02    1.27958e+02    1.10126e+02    9.45752e+01    8.10370e+01    6.92689e+01    5.90684e+01    5.02548e+01    4.26660e+01    3.61551e+01    3.05882e+01    2.58423e+01    2.17993e+01    1.83758e+01    1.54816e+01    1.30360e+01    1.09760e+01    9.24114e+00    7.78346e+00    6.55723e+00    5.52755e+00    4.66248e+00    3.93454e+00    3.32398e+00
+105 ||    7.88437e+02    6.76717e+02    5.81432e+02    4.98768e+02    4.26948e+02    3.65813e+02    3.14979e+02    2.71868e+02    2.34707e+02    2.02573e+02    1.74789e+02    1.50718e+02    1.29794e+02    1.11568e+02    9.56896e+01    8.18745e+01    6.98792e+01    5.94924e+01    5.05281e+01    4.28190e+01    3.62139e+01    3.05748e+01    2.57692e+01    2.16916e+01    1.82448e+01    1.53366e+01    1.28850e+01    1.08252e+01    9.09461e+00    7.64524e+00    6.42947e+00    5.41102e+00    4.55887e+00    3.84276e+00    3.24501e+00
