##########################################################################################
### MCD_v6.1 with Martian Year 34 scenario.
### Latitude 83.8N. Longitude 235.0E. Altitude 0.0 m ALS.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Daily mean dust column visible optical depth above surface
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-08T03:56:25.981284
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+000 ||    2.06775e-01    2.06471e-01    2.06258e-01    2.06225e-01    2.06212e-01    2.06237e-01    2.06289e-01    2.06395e-01    2.06540e-01    2.06764e-01    2.07002e-01    2.07267e-01    2.07490e-01    2.07627e-01    2.07771e-01    2.07928e-01    2.07976e-01    2.07805e-01    2.07672e-01    2.07619e-01    2.07540e-01    2.07410e-01    2.07249e-01    2.07025e-01    2.06775e-01
+015 ||    1.51502e-01    1.51289e-01    1.51116e-01    1.51026e-01    1.50973e-01    1.50996e-01    1.51029e-01    1.51085e-01    1.51189e-01    1.51387e-01    1.51576e-01    1.51747e-01    1.51908e-01    1.52045e-01    1.52178e-01    1.52302e-01    1.52340e-01    1.52205e-01    1.52117e-01    1.52122e-01    1.52103e-01    1.52036e-01    1.51922e-01    1.51713e-01    1.51502e-01
+030 ||    2.29007e-01    2.28755e-01    2.28544e-01    2.28416e-01    2.28337e-01    2.28357e-01    2.28380e-01    2.28408e-01    2.28497e-01    2.28705e-01    2.28899e-01    2.29066e-01    2.29231e-01    2.29391e-01    2.29545e-01    2.29686e-01    2.29775e-01    2.29759e-01    2.29756e-01    2.29780e-01    2.29765e-01    2.29677e-01    2.29530e-01    2.29267e-01    2.29007e-01
+045 ||    2.98497e-01    2.98254e-01    2.98039e-01    2.97883e-01    2.97781e-01    2.97790e-01    2.97785e-01    2.97755e-01    2.97788e-01    2.97949e-01    2.98091e-01    2.98198e-01    2.98320e-01    2.98470e-01    2.98613e-01    2.98740e-01    2.98895e-01    2.99103e-01    2.99258e-01    2.99306e-01    2.99305e-01    2.99205e-01    2.99045e-01    2.98765e-01    2.98497e-01
+060 ||    2.25955e-01    2.25774e-01    2.25620e-01    2.25523e-01    2.25472e-01    2.25512e-01    2.25549e-01    2.25577e-01    2.25621e-01    2.25699e-01    2.25770e-01    2.25827e-01    2.25890e-01    2.25963e-01    2.26028e-01    2.26079e-01    2.26184e-01    2.26398e-01    2.26554e-01    2.26597e-01    2.26593e-01    2.26499e-01    2.26366e-01    2.26156e-01    2.25955e-01
+075 ||    3.31144e-01    3.30875e-01    3.30658e-01    3.30545e-01    3.30506e-01    3.30616e-01    3.30731e-01    3.30857e-01    3.30961e-01    3.31021e-01    3.31079e-01    3.31136e-01    3.31189e-01    3.31238e-01    3.31272e-01    3.31279e-01    3.31413e-01    3.31802e-01    3.32084e-01    3.32153e-01    3.32141e-01    3.31968e-01    3.31750e-01    3.31440e-01    3.31144e-01
+090 ||    5.94837e-01    5.94390e-01    5.94032e-01    5.93852e-01    5.93784e-01    5.93942e-01    5.94160e-01    5.94500e-01    5.94813e-01    5.95069e-01    5.95336e-01    5.95626e-01    5.95836e-01    5.95884e-01    5.95872e-01    5.95740e-01    5.95845e-01    5.96426e-01    5.96819e-01    5.96834e-01    5.96718e-01    5.96338e-01    5.95902e-01    5.95353e-01    5.94837e-01
+105 ||    3.79161e-01    3.78906e-01    3.78704e-01    3.78606e-01    3.78563e-01    3.78630e-01    3.78770e-01    3.79053e-01    3.79327e-01    3.79579e-01    3.79849e-01    3.80153e-01    3.80356e-01    3.80355e-01    3.80293e-01    3.80108e-01    3.80085e-01    3.80387e-01    3.80570e-01    3.80512e-01    3.80381e-01    3.80103e-01    3.79805e-01    3.79469e-01    3.79161e-01
